,WOB Verzoek,Onderwerp,Datum van binnenkomst,Datum van antwoord,"Aantal dagen 
in behandeling","Binnen de 
termijn afgehandeld",Omvang document (aantal pagina's),Volledig verstrekte documenten,Deels verstrekte documenten,Niet verstrekte documenten,"Aantal overwogen 
documenten","Aantal dagen nodig 
gehad per document",Soort aanvraag,Bijzonderheden,URL,Ministerie
22,81,Vermogensmix rendementsgrondslag 2013-2017,2020-12-08,2021-02-10,64,Nee,8.0,1 tabel,,"Niet verstrekt op grond van WOB:
1 notitie",2.0,32.0,Verzoek om informatie over de vermogensmix rendementsgrondslag 2013-2017,Betreft een besluitbrief over twee Wob-verzoeken van dezelfde indiener,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/10/besluit-op-wob-verzoek-over-de-vermogensmix-rendementsgrondslag-2013-2017,FIN
23,6,Vrijstelling voor medische diensten,2021-06-21,2021-10-08,109,Nee,8.0,,1 nota,"Niet verstrekt want reeds openbaar:
2 wetsvoorstellen",3.0,36.333333333333336,Verzoek om informatie over de btw-vrijstelling voor medische diensten,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/10/08/besluit-op-wob-verzoek-over-vrijstelling-voor-medische-diensten,FIN
24,42,Wapenhandel,2021-04-20,2021-07-01,72,Nee,9.0,,1 contract,,1.0,72.0,Verzoek om informatie over voorwaarden die zijn gesteld bij de aankoop van filmwapens (contractnummer nr. 94/11-50ha),,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/01/besluit-op-wob-verzoek-over-wapenhandel,FIN
25,28,Belastingverdrag Nederland en Duitsland,2020-11-06,2021-08-18,285,Nee,9.0,,"2 mail(wisselingen)
1 lijst
1 verslag","Niet verstrekt op grond van WOB:
2 verslagen",6.0,47.5,Verzoek om informatie over het Belastingverdrag tussen Nederland-Duitsland dat in 2016 is ingegaan,Openbaar gemaakte documenten zijn veel gelakt en bevatten weinig informatie,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/08/18/besluit-wob-verzoek-over-belastingverdrag-nederland-en-duitsland,FIN
26,33,Uitvoering vonnis Urgenda,2020-02-18,2021-07-20,518,Nee,9.0,,1 notitie,"Niet verstrekt op grond van WOB:
1 verslag
1 kabinetsreactie
1 voorbespreking
1 geannoteerde agenda
1 terugkoppeling",6.0,86.33333333333333,Verzoek om informatie over de uitvoering van het vonnis in de rechtszaak tussen stichting Urgenda en de Staat der Nederlanden,"Het verzoek is oorspronkelijk op 10-7-2019 ingediend bij EZK

Betreft een eerste deelbesluit",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/20/1e-deelbesluit-op-wob-verzoek-over-uitvoering-vonnis-urgenda---ibo-kostenefficientie-co2-reductiemaatregelen,FIN
27,88,Deelname aan overtreding fiscale wetgeving,2018-08-20,2021-01-27,891,Nee,10.0,,2 memo's ,"Niet verstrekt op grond van WOB:
1 memo",3.0,297.0,Verzoek om informatie over aantallen deelnemingsboeten,Betreft een gewijzigde beslissing n.a.v. uitspraak rechtbank,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/27/gewijzigd-wob-besluit-deelname-aan-overtreding-fiscale-wetgeving,FIN
28,39,Koerslijstoverleggen 2020,2021-04-22,2021-07-14,83,Nee,11.0,,1 verslag,,1.0,83.0,Verzoek om documenten over overleggen over de koerslijsten van gebruikte auto's,Betreft uitspraak op bezwaar van 6-4-2021,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/14/beslissing-op-bezwaar-wob-verzoek-koerslijstoverleggen-2020,FIN
29,73,Status buitenlandse beleggingsinstellingen,2020-07-09,2021-03-12,246,Nee,11.0,,1 notitie,,1.0,246.0,Verzoek om informatie over de status fiscale beleggingsinstellingen voor buitenlandse beleggingsinstellingen of beleggingsinstellingen met een buitenlandse aandeelhouder,"Verzoek heeft door wisseling van behandelaar vertraging opgelopen

Vrijwel alle documenten zijn casusgericht vallen daardoor onder de fiscale geheimhoudingsplicht",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/12/besluit-op-wob-verzoek-over-status-buitenlandse-beleggingsinstellingen,FIN
30,97,Evaluatie Kifid 2020,2020-09-29,2020-12-14,76,Nee,12.0,,"1 mail(wisseling)
3 verslagen","Niet verstrekt want reeds openbaar:
1 Kamerbrief
1 rapport
1 reactie op evaluatierapport

Niet verstrekt op grond van WOB:
1 offerteaanvraag",8.0,9.5,Verzoek om informatie over de evaluatie van het Klachteninstituut Financiële Dienstverlening (Kifid) die dit jaar heeft plaatsgevonden,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/14/besluit-op-wob-verzoek-over-evaluatie-kifid-2020,FIN
31,107,Paardensport,2020-08-21,2020-11-24,95,Nee,12.0,,,"Niet verstrekt want reeds openbaar:
1 handboek
1 memo
1 projectplan

Niet verstrekt op grond van WOB:
2 verslagen
1 standpunt
1 evaluatie",7.0,13.571428571428571,Verzoek om informatie over beleid bij de Belastingdienst inzake paardensport,Een tweede besluit op een ander (ongerelateerd) wob-verzoek is bijgevoegd in de bijlage,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/24/wob-besluit-over-paardensport,FIN
32,93,Spelvaluta en omzetbelasting,2020-06-10,2021-01-14,218,Nee,12.0,,"1 standpunt
2 verslagen",,3.0,72.66666666666667,Verzoek om informatie over spelvaluta en omzetbelasting,Betreft een beslissing op bezwaar van 6 juni 2020,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/14/beslissing-op-bezwaar-wob-besluit-spelvaluta-en-omzetbelasting,FIN
33,89,NSW-rangschikking landgoed Dijnselburg,2020-11-18,2021-01-25,68,Nee,13.0,,1 NSW-beschikking,,1.0,68.0,Verzoek om documenten over de publieke openstelling van het landgoed  Dijnselburg (gemeente Zeist),,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/25/wob-besluit-inzake-verzoek-om-informatie-over-nsw-rangschikking-landgoed-dijnselburg,FIN
34,77,Reparatiebesluit Wft,2020-12-18,2021-03-01,73,Nee,13.0,,"1 advies RvS
1 nader rapport FIN",,2.0,36.5,Verzoek om twee documenten met betrekking tot het Reparatiebesluit Wft,"2 maanden gedaan over het beoordelen van twee specifiek gevraagde documenten, er is geen verdere interne zoekslag gemaakt",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/01/besluit-op-wob-verzoek-over-het-reparatiebesluit-wft,FIN
35,69,Voorbereiding hoorzittingen Toeslagen,2020-11-27,2021-03-23,116,Nee,14.0,,"3 facturen
1 brief",,4.0,29.0,Verzoek om informatie over de voorbereidingskosten die gemoeid waren bij de hoorzittingen van de Parlementaire Ondervragingscommissie Kinderopvangtoeslag,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/23/besluit-wob-verzoek-voorbereiding-hoorzittingen-toeslagen,FIN
36,59,Europese regelgeving aangaande securitisaties,2020-10-12,2021-04-16,186,Nee,14.0,,"2 verslagen
2 mail(wisselingen)
1 notitie",1 notitie,6.0,31.0,"Verzoek om informatie over Europese regelgeving aangaande securitisaties, in de periode 1 januari 2016 tot 1 januari 2018",Ontvangen via het Ministerie van BuZa,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/16/besluit-op-wob-verzoek-over-europese-regelgeving-aangaande-securitisaties,FIN
37,112,Het voor de omzetbelasting niet vrijgesteld zijn van therapie,2020-11-09,2020-12-03,24,Ja,15.0,,"1 memo
2 antwoorden
1 mail(wisseling)",,4.0,6.0,Verzoek om informatie over het voor de omzetbelasting niet vrijgesteld zijn van groepsbehandelingen en relatietherapie,Gesorteerd op datum van binnenkomst in plaats van datum van antwoord zoals alle andere verzoeken,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/09/besluit-op-wob-verzoek-over-het-voor-de-omzetbelasting-niet-vrijgesteld-zijn-van-therapie,FIN
38,64,Artikel 32bb Wet op de Loonbelasting 1964,2020-12-21,2021-04-01,101,Nee,15.0,,3 notities,"Niet verstrekt want reeds openbaar:
1 evaluatie

Niet verstrekt op grond van WOB:
1 reactie
1 evaluatie Wet
1 verslag",7.0,14.428571428571429,Verzoek om informatie over de inkomsten die voortvloeien uit artikel 32bb van de Wet op de loonbelasting 1964,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/01/besluit-wob-verzoek-artikel-32bb-wet-op-de-loonbelasting-1964,FIN
39,95,"Vertalingseis bij EU-talen anders dan Nederlands, Engels en Duits",2020-04-24,2020-12-18,238,Nee,15.0,3 pagina's handboek,"1 memo
2 berichten website KBT","Niet verstrekt want reeds openbaar:
1 verslag",7.0,34.0,"Verzoek om informatie over de vertalingseis bij bewijsstukken die niet in het Nederlands, Engels en Duits zijn opgesteld, maar wel in 1 van de andere EU-talen",,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/18/besluit-op-wob-verzoek-over-vertalingseis,FIN
40,29,Belastingverdrag Nederland-Duitsland,2021-05-26,2021-08-10,76,Nee,16.0,,1 berekening,,1.0,76.0,"Verzoek om documenten waarop de bijlage van Kamerstuk 33615, nr. 5 (Bijlage
266255), over het Belastingverdrag Nederland-Duitsland ondertekend in 2012, is gebaseerd",76 dagen gedaan over één document,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/08/10/besluit-op-wob-verzoek-inzake-belastingverdrag-nederland-duitsland,FIN
41,53,Braziliaanse 'Juros sobre o capital proprio',2020-11-17,2021-04-29,163,Nee,16.0,,4 memo's,,4.0,40.75,Verzoek om informatie over de kwalificatie van de Braziliaanse 'Juros sobre o capital proprio' voor de toepassing van het belastingverdrag tussen Nederland en Brazilië,Betreft een aanvullend besluit,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/29/besluit-wob-verzoek-over-braziliaanse-juros-sobre-o-capital-proprio,FIN
42,57,Beleid en uitvoering familiebank,2021-03-04,2021-04-21,48,Ja,18.0,,"1 handreiking
1 mail(wisseling)",,2.0,24.0,Verzoek om informatie over beleid en uitvoering omtrent de familiebank,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/21/besluit-wob-verzoek-beleid-en-uitvoering-familiebank,FIN
43,79,Overgang douaneambtenaar naar politie,2020-11-16,2021-02-18,94,Nee,19.0,,5 brieven,,5.0,18.8,Verzoek om informatie over de overgang van douaneambtenaar naar politie,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/18/besluit-op-wob-verzoek-over-overgang-douaneambtenaar-naar-politie,FIN
44,30,Voucher kredietfaciliteit,2021-04-07,2021-08-10,125,Nee,19.0,,"4 notities
4 mail(wisselingen)","Niet verstrekt op grond van WOB:
1 mail(wisseling)",9.0,13.88888888888889,Verzoek om documenten over de voucher kredietfaciliteit,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/08/10/besluit-wob-verzoek-over-de-voucher-kredietfaciliteit,FIN
45,37,Te demonteren/vernietigen voertuigen,2021-06-07,2021-07-15,38,Ja,20.0,,"2 (koop)overeenkomsten
1 inschrijfbiljet",,3.0,12.666666666666666,Verzoek om documenten over de afspraken van Domeinen Roerende Zaken over te demonteren en te vernietigen voertuigen,Inventarislijst ontbreekt,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/15/besluit-wob-verzoek-te-demonteren-vernietigen-voertuigen,FIN
46,92,Adviescommissie Uitvoering Toeslagen (AUT),2020-06-09,2021-01-18,223,Nee,20.0,,4 mail(wisselingen),"Niet verstrekt op grond van WOB:
1 Kamerbrief
1 opdracht
1 concept besluit
1 concept rapport",8.0,27.875,Verzoek om informatie over de Adviescommissie Uitvoering Toeslagen (AUT),Betreft een tweede deelbesluit,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/18/tweede-deelbesluit-op-het-wob-verzoek-over-adviescommissie-uitvoering-toeslagen-aut,FIN
47,21,Conceptovergangsregeling afschaffing afvalstoffenbelasting,2021-06-08,2021-09-01,85,Nee,21.0,,"5 mail(wisselingen)
3 bijlage bij beslisnotitie
1 memo",,9.0,9.444444444444445,Verzoek om informatie over de concept-overgangsregeling afschaffing afvalstoffenbelasting,Wettelijke termijn is ook na verdaging overschreden,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/01/besluit-op-wob-verzoek-over-conceptovergangsregeling-afschaffing-afvalstoffenbelasting,FIN
48,35,Definitie grove nalatigheid bij spoofing,2021-03-22,2021-07-19,119,Nee,22.0,1 toetsingscriteria,"5 mail(wisselingen)
1 presentatie",,7.0,17.0,Verzoek om informatie over een gesprek tussen het ministerie van Financiën en de Nederlandse Vereniging van Banken. Dit gesprek ging over de resultaten van het overleg tussen de banken over de verdere definiëring van de term 'grove nalatigheid' bij de digitale fraudevorm spoofing,Op 7-6-2021 maakte de aanvrager bekend het verzoek toch niet in te trekken,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/19/besluit-wob-verzoek-definitie-grove-nalatigheid-bij-spoofing,FIN
49,76,Derivatencommissie en totstandkoming uniform herstelkader,2020-05-29,2021-03-05,280,Nee,22.0,,"1 mail(wisseling)
1 presentatie
1 overzicht aanstelling deskundigen","Niet verstrekt want reeds openbaar:
1 reactie op verslag overleg
1 beantwoording Kamervragen
1 aanbiedingsbrief rapportage
1 aanpak beoordeling

Niet verstrekt op grond van WOB:
2 brieven
1 samenvatting concept herstelkader
1 dossier
1 concept persbericht",14.0,20.0,Verzoek om informatie over het aanstellen van de Derivatencommissie en de totstandkoming van het uniform herstelkader,Betreft een eerste deelbesluit,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/05/deelbesluit-1-op-wob-verzoek-over-aanstellen-derivatencommissie-en-totstandkoming-uniform,FIN
50,27,Fiscale toetsing verbouwing gebouw,2021-08-04,2021-08-19,15,Ja,23.0,"3 verslagen overleg
1 handreiking",2 verslagen overleg,"Niet verstrekt op grond van WOB:
1 casusomschrijving",7.0,2.142857142857143,Verzoek om informatie over de fiscale toetsing en beoordeling wanneer er voor de omzetbelasting sprake is van het voortbrengen van een vervaardigd goed als gevolg van de (ingrijpende) verbouwing van een gebouw,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/08/19/besluit-wob-verzoek-fiscale-toetsing-verbouwing-gebouw,FIN
51,83,Beleidsvorming BTW Besluit 23 november 2020 (nummer 2020-22956),2020-12-11,2021-02-04,55,Ja,26.0,,"1 mail(wisseling)
1 notitie
5 verslagen",,7.0,7.857142857142857,"Verzoek om informatie over de totstandkoming van het besluit van 23 november 2020, nr 2020-22956",,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/04/besluit-wob-verzoek-beleidsvorming-btw-besluit-23-november-2020-nummer-2020-22956,FIN
52,15,Afhandeling verzoeken om schadevergoeding door Belastingdienst,2021-08-04,2021-09-15,42,Ja,28.0,,1 handleiding behandeling schadevergoedingen,,1.0,42.0,Verzoek om informatie over het in behandeling nemen van schadeverzoeken door de Belastingdienst op grond van het Burgerlijk Wetboek,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/15/besluit-wob-verzoek-afhandeling-verzoeken-om-schadevergoeding-door-belastingdienst,FIN
53,43,Aanvraagtermijn kinderopvangtoeslag,2020-12-29,2021-06-24,177,Nee,28.0,,,"Niet verstrekt want reeds openbaar:
1 rapport
1 wob-besluit
1 website bericht",3.0,59.0,Verzoek om openbaarmaking van informatie over voorlichting belastingtelefoon over aanvraagtermijn kinderopvangtoeslag,"Verzoek is afgewezen bij afwezigheid van de
gevraagde documenten

Toch wordt er in een aantal bijlagen aanvullende informatie verstrekt ",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/06/24/besluit-op-wob-verzoek-voorlichting-belastingtelefoon-over-aanvraagtermijn-kinderopvangtoeslag,FIN
54,2,Kwalificatie van verhuur onzelfstandige werkruimte,2021-06-23,2021-10-13,112,Nee,30.0,,"1 kennisgroepsstandpunt
3 vaktechnische overleggen
1 verslag ketenoverleg",,5.0,22.4,Verzoek om informatie over de kwalificatie van de verhuur van een onzelfstandige werkruimte,Beslistermijn in overleg met aanvrager verdaagd tot 13-10-2021,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/10/13/besluit-op-wob-verzoek-over-kwalificatie-van-verhuur-onzelfstandige-werkruimte,FIN
55,8,Communicatie met de Huurcommissie,2021-06-15,2021-09-30,107,Nee,31.0,,"12 mail(wisselingen)
1 klachtformulier
1 brief","Niet verstrekt, maar 'verzoeker beschikt over document':
2 brieven
1 mail(wisseling)
1 bijlage bij mail",18.0,5.944444444444445,Verzoek om informatie over communicatie tussen personen en de Huurcommissie,In gebreke gesteld op 12-8-2021,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/30/besluit-op-wob-verzoek-over-personen-en-de-huurcommissie,FIN
56,23,ABDUP-overleg,2021-05-29,2021-08-30,93,Nee,33.0,1 lijst met data,"8 mail(wisselingen)
1 memo
1 agenda
2 verslagen",,13.0,7.153846153846154,Verzoek om informatie over het ABDUP-overleg,Betreft een beslissing op bezwaar,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/08/30/beslissing-op-bezwaar-wob-verzoek-abdup-overleg,FIN
57,75,Invoering van artikel 15b Vpb en Projectenlijst,2020-09-11,2021-03-10,180,Nee,38.0,,"6 notities
1 reactie op projecten
1 Koninklijk Besluit","Niet verstrekt want reeds openbaar:
1 inwerkingtreding Koniklijk besluit

Niet verstrekt op grond van WOB:
2 verslagen overleg
1 beslisboom
2 memo's",14.0,12.857142857142858,Verzoek om informatie over de totstandkoming van artikel 15b van de Wet op de vennootschapsbelasting 1969,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/10/besluit-op-wob-verzoek-over-de-invoering-van-artikel-15b-vpb-en-projectenlijst,FIN
58,18,Nederlandse implementatie ATAD2,2021-01-18,2021-09-07,232,Nee,38.0,,"3 mail(wisselingen)
1 memo
1 presentatie",,5.0,46.4,Verzoek om informatie over de Nederlandse implementatie van ATAD2,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/07/besluit-wob-verzoek-nederlandse-implementatie-atad2,FIN
59,58,Persoonsgegevens en vertrouwelijke informatie belastingplichtigen,2021-01-20,2021-04-20,90,Nee,44.0,,"4 berichten intranet Belastingdienst
1 uittreksel register
1 procedure",,6.0,15.0,Verzoek om openbaarmaking van documenten over de opslag van gegevens over belastingplichtigen en over datalekken,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/20/besluit-op-wob-verzoek-over-persoonsgegevens-en-vertrouwelijke-informatie-belastingplichtigen,FIN
60,47,Correspondentie CRKBO,2020-12-18,2021-05-26,159,Nee,44.0,,"5 verslagen
4 brieven
1 agenda",,10.0,15.9,Verzoek om de correspondentie van het ministerie van Financiën en de Belastingdienst met en over de Stichting Centraal Register Kort Beroepsonderwijs (CRKBO),Betreft een beslissing op bezwaar,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/05/26/beslissing-op-bezwaar-wob-verzoek-correspondentie-crkbo,FIN
61,100,Contact met Belastingdienst,2020-10-15,2020-12-08,54,Ja,45.0,,3 procesomschrijvingen,,3.0,18.0,Verzoek om informatie over contact met de Belastingdienst per post en telefoon,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/08/besluit-wob-verzoek-contact-met-belastingdienst,FIN
62,38,Bezwaar- en beroepsprocedures Belastingdienst,2021-03-10,2021-07-14,126,Nee,46.0,1 hoorgesprek,"1 instructie
4 memo's
2 notulen",,8.0,15.75,Verzoek om documenten over bezwaar- en beroepsprocedures binnen de Belastingdienst,Beslistermijn in overleg met aanvrager verdaagd tot 16-7-2021,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/14/besluit-wob-verzoek-bezwaar-en-beroepsprocedures-belastingdienst,FIN
63,72,Proces tweede Speelveldtoets,2020-07-20,2021-03-18,241,Nee,46.0,,18 mail(wisselingen),"Niet verstrekt want reeds openbaar:
1 eindrapport
1 samenvatting eindrapport",20.0,12.05,Verzoek om documenten die zien op het proces met betrekking tot de tweede Speelveldtoets van PricewaterhouseCoopers,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/18/besluit-op-wob-verzoek-over-proces-tweede-speelveldtoets,FIN
64,106,"ODE, SDE++ en CO2-heffing",2020-02-12,2020-11-26,288,Nee,46.0,,"4 mail(wisselingen)
1 rapport",,5.0,57.6,"Verzoek om informatie over de Opslag Duurzame Energie (ODE), de Stimulering Duurzame Energieproductie (SDE++) en de CO2-heffing",,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/26/besluit-wob-verzoek-ode-sde-en-co2-heffing,FIN
